Code_commune_INSEE,Nom_commune,Code_postal,Ligne_5,Libellé_d_acheminement,coordonnees_gps,Departement
09099,COS,09000,"",COS,"42.9801592841,1.56921939947",09
09174,LOUBIERES,09000,"",LOUBIERES,"43.0097766189,1.59427619307",09
09234,PRADIERES,09000,"",PRADIERES,"42.9611572235,1.65602192048",09
09269,ST MARTIN DE CARALP,09000,"",ST MARTIN DE CARALP,"42.9919399277,1.53796781616",09
09293,SERRES SUR ARGET,09000,"",SERRES SUR ARGET,"42.9701435492,1.5043958432",09
09300,SOULA,09000,"",SOULA,"42.9407714858,1.69062685843",09
09068,BURRET,09000,"",BURRET,"42.9518821093,1.47226587915",09
09121,FERRIERES SUR ARIEGE,09000,"",FERRIERES SUR ARIEGE,"42.9382958572,1.60726284155",09
09122,FOIX,09000,"",FOIX,"42.9658502274,1.61037495894",09
09138,L HERM,09000,"",L HERM,"42.9730292924,1.67888356727",09
09210,MONTOULIEU,09000,"",MONTOULIEU,"42.9040427071,1.60501449774",09
09236,PRAYOLS,09000,"",PRAYOLS,"42.9217087412,1.60137253645",09
09264,ST JEAN DE VERGES,09000,"",ST JEAN DE VERGES,"43.0129896461,1.63277165832",09
09044,BAULOU,09000,"",BAULOU,"43.0181651187,1.54215154554",09
09066,BRASSAC,09000,"",BRASSAC,"42.9322144767,1.51243170827",09
09049,BENAC,09000,"",BENAC,"42.9583402851,1.52803181268",09
09060,BONNAC,09100,"",BONNAC,"43.1726271399,1.58703667646",09
09163,LESCOUSSE,09100,"",LESCOUSSE,"43.1491432364,1.51328236533",09
09270,ST MARTIN D OYDES,09100,"",ST MARTIN D OYDES,"43.1661314489,1.48369592125",09
09271,ST MICHEL,09100,"",ST MICHEL,"43.1325345547,1.50200100913",09
09312,LA TOUR DU CRIEU,09100,"",LA TOUR DU CRIEU,"43.1046663015,1.6669791178",09
09339,VILLENEUVE DU PAREAGE,09100,"",VILLENEUVE DU PAREAGE,"43.1586748014,1.64287363091",09
09081,LE CARLARET,09100,"",LE CARLARET,"43.1307609911,1.69416376028",09
09175,LUDIES,09100,"",LUDIES,"43.1204279792,1.71727869146",09
09238,LES PUJOLS,09100,"",LES PUJOLS,"43.0917243273,1.71845001991",09
09254,ST AMADOU,09100,"",ST AMADOU,"43.1112959391,1.71491289388",09
09255,ST AMANS,09100,"",ST AMANS,"43.1595834502,1.5479581856",09
09056,BEZAC,09100,"",BEZAC,"43.1525065182,1.57354933771",09
09116,ESCOSSE,09100,"",ESCOSSE,"43.1280159573,1.54879602096",09
09276,ST VICTOR ROUZAUD,09100,"",ST VICTOR ROUZAUD,"43.0879036515,1.54799869593",09
09319,UNZENT,09100,"",UNZENT,"43.1713840996,1.53294419243",09
09022,ARVIGNA,09100,"",ARVIGNA,"43.0592469458,1.72868094967",09
09145,LES ISSARDS,09100,"",LES ISSARDS,"43.0794860719,1.73901376752",09
09177,MADIERE,09100,"",MADIERE,"43.1091748089,1.51121426863",09
09225,PAMIERS,09100,"",PAMIERS,"43.1234860673,1.61523399037",09
09265,ST JEAN DU FALGA,09100,"",ST JEAN DU FALGA,"43.0862015725,1.62439338858",09
09050,BENAGUES,09100,"",BENAGUES,"43.0777992381,1.60901857498",09
09232,PRADES,09110,"",PRADES,"42.7908714582,1.86049568072",09
09325,VAYCHIS,09110,"",VAYCHIS,"42.7440162413,1.82180762746",09
09032,AX LES THERMES,09110,"",AX LES THERMES,"42.6873576342,1.81825994194",09
09189,MERENS LES VALS,09110,"",MERENS LES VALS,"42.6279300711,1.83436205641",09
09311,TIGNAC,09110,"",TIGNAC,"42.7506713601,1.79915182635",09
09197,MONTAILLOU,09110,"",MONTAILLOU,"42.7801887504,1.90255667259",09
09140,IGNAUX,09110,"",IGNAUX,"42.7427436536,1.84606817097",09
09283,SAVIGNAC LES ORMEAUX,09110,"",SAVIGNAC LES ORMEAUX,"42.6824950812,1.77944672349",09
09298,SORGEAT,09110,"",SORGEAT,"42.7441981533,1.88816623684",09
09023,ASCOU,09110,"",ASCOU,"42.7192720915,1.93149239536",09
09218,ORGEIX,09110,"",ORGEIX,"42.6754737936,1.87610097386",09
09220,ORLU,09110,"",ORLU,"42.6581771284,1.93694023792",09
09228,PERLES ET CASTELET,09110,"",PERLES ET CASTELET,"42.7186237095,1.77447704915",09
09072,CALZAN,09120,"",CALZAN,"43.0326048013,1.74084762651",09
09090,CAZAUX,09120,"",CAZAUX,"43.0532282657,1.51928694563",09
09104,DALOU,09120,"",DALOU,"43.0288762332,1.64821776091",09
09245,RIEUX DE PELLEPORT,09120,"",RIEUX DE PELLEPORT,"43.0579984327,1.59934492972",09
09340,VIRA,09120,"",VIRA,"43.0488081188,1.75644029197",09
09101,COUSSA,09120,"",COUSSA,"43.0646378158,1.68939869661",09
09258,ST FELIX DE RIEUTORD,09120,"",ST FELIX DE RIEUTORD,"43.0441550256,1.66977441855",09
09284,SEGURA,09120,"",SEGURA,"43.032230727,1.69275443805",09
09021,ARTIX,09120,"",ARTIX,"43.0669064267,1.56256658589",09
09137,GUDAS,09120,"",GUDAS,"43.0023566445,1.6795837904",09
09324,VARILHES,09120,"",VARILHES,"43.0547690657,1.63364245482",09
09173,LOUBENS,09120,"",LOUBENS,"43.0430976217,1.5546667982",09
09256,ST BAUZEIL,09120,"",ST BAUZEIL,"43.082423951,1.58105497045",09
09103,CRAMPAGNA,09120,"",CRAMPAGNA,"43.0283504432,1.58947099246",09
09179,MALLEON,09120,"",MALLEON,"43.0330014748,1.71547943736",09
09202,MONTEGUT PLANTAUREL,09120,"",MONTEGUT PLANTAUREL,"43.0757579679,1.49683578194",09
09327,VENTENAC,09120,"",VENTENAC,"42.9973884693,1.72364720344",09
09151,LANOUX,09130,"",LANOUX,"43.1200797845,1.42372651979",09
09224,PAILHES,09130,"",PAILHES,"43.1002752651,1.44680858932",09
09019,ARTIGAT,09130,"",ARTIGAT,"43.1431527184,1.44685366225",09
09124,LE FOSSAT,09130,"",LE FOSSAT,"43.1796907844,1.41506357343",09
09294,SIEURAS,09130,"",SIEURAS,"43.1922641286,1.34376526117",09
09079,CARLA BAYLE,09130,"",CARLA BAYLE,"43.1575348436,1.37254711167",09
09083,CASTERAS,09130,"",CASTERAS,"43.1273605512,1.40393071226",09
09195,MONESPLE,09130,"",MONESPLE,"43.0953255323,1.47652178879",09
09338,VILLENEUVE DU LATOU,09130,"",VILLENEUVE DU LATOU,"43.2032906079,1.43351747814",09
09109,DURFORT,09130,"",DURFORT,"43.1953151642,1.46374682599",09
09342,STE SUZANNE,09130,"",STE SUZANNE,"43.2055435306,1.3790061442",09
09299,SOUEIX ROGALLE,09140,"",SOUEIX ROGALLE,"42.8967635679,1.19463483145",09
09299,SOUEIX ROGALLE,09140,ROGALLE,SOUEIX ROGALLE,"42.8967635679,1.19463483145",09
09113,ERCE,09140,"",ERCE,"42.8341376861,1.30310687762",09
09291,SENTENAC D OUST,09140,"",SENTENAC D OUST,"42.8662042438,1.14021822329",09
09029,AULUS LES BAINS,09140,"",AULUS LES BAINS,"42.7666138667,1.35664183654",09
09100,COUFLENS,09140,"",COUFLENS,"42.7531759671,1.18280630585",09
09100,COUFLENS,09140,SALAU,COUFLENS,"42.7531759671,1.18280630585",09
09285,SEIX,09140,"",SEIX,"42.8178331497,1.14814568291",09
09322,USTOU,09140,TREIN D USTOU,USTOU,"42.7738686412,1.2631778859",09
09223,OUST,09140,"",OUST,"42.8601715616,1.23475872502",09
09322,USTOU,09140,"",USTOU,"42.7738686412,1.2631778859",09
09086,CAUMONT,09160,"",CAUMONT,"43.024099366,1.07931622344",09
09183,MAUVEZIN DE PRAT,09160,"",MAUVEZIN DE PRAT,"43.0324532484,0.992112596886",09
09041,LA BASTIDE DU SALAT,09160,"",LA BASTIDE DU SALAT,"43.0614872214,1.00017697542",09
09148,LACAVE,09160,"",LACAVE,"43.0470411913,1.01294653058",09
09187,MERCENAC,09160,"",MERCENAC,"43.0533409773,1.06840881939",09
09208,MONTGAUCH,09160,"",MONTGAUCH,"42.9945304885,1.07283965181",09
09307,TAURIGNAN CASTET,09160,"",TAURIGNAN CASTET,"43.0599556813,1.10196353645",09
09054,BETCHAT,09160,"",BETCHAT,"43.0851470548,1.02888628828",09
09091,CAZAVET,09160,"",CAZAVET,"42.9980540032,1.03529654774",09
09235,PRAT BONREPAUX,09160,"",PRAT BONREPAUX,"43.0312285165,1.02890152351",09
09128,GAJAN,09190,"",GAJAN,"43.0372259317,1.13491653966",09
09268,ST LIZIER,09190,"",ST LIZIER,"42.9998808556,1.12929754476",09
09308,TAURIGNAN VIEUX,09190,"",TAURIGNAN VIEUX,"43.0434128319,1.11433094449",09
09289,LORP SENTARAILLE,09190,"",LORP SENTARAILLE,"43.0159566285,1.10827434601",09
09110,ENCOURTIECH,09200,"",ENCOURTIECH,"42.9635581924,1.19263328033",09
09119,EYCHEIL,09200,"",EYCHEIL,"42.9553633761,1.15625348151",09
09209,MONTJOIE EN COUSERANS,09200,"",MONTJOIE EN COUSERANS,"43.0152342505,1.17565361444",09
09209,MONTJOIE EN COUSERANS,09200,AUDINAC LES BAINS,MONTJOIE EN COUSERANS,"43.0152342505,1.17565361444",09
09214,MOULIS,09200,"",MOULIS,"42.9438845213,1.09852869482",09
09261,ST GIRONS,09200,"",ST GIRONS,"42.9752923045,1.15326595533",09
09008,ALOS,09200,"",ALOS,"42.8984884142,1.12940450041",09
09201,MONTEGUT EN COUSERANS,09200,"",MONTEGUT EN COUSERANS,"42.9834376015,1.09301526592",09
09149,LACOURT,09200,"",LACOURT,"42.9330702659,1.17065014177",09
09247,RIVERENERT,09200,"",RIVERENERT,"42.951363295,1.26184128734",09
09114,ERP,09200,"",ERP,"42.9350909858,1.20010016005",09
09204,MONTESQUIEU AVANTES,09200,"",MONTESQUIEU AVANTES,"43.0350392135,1.21647131708",09
09167,LEZAT SUR LEZE,09210,"",LEZAT SUR LEZE,"43.280210332,1.34476803133",09
09277,ST YBARS,09210,"",ST YBARS,"43.2421519244,1.39839166457",09
09334,VAL DE SOS,09220,SUC ET SENTENAC,VAL DE SOS,"42.7733893717,1.51114862986",09
09143,ILLIER ET LARAMADE,09220,"",ILLIER ET LARAMADE,"42.7879303453,1.54250853578",09
09334,VAL DE SOS,09220,VICDESSOS,VAL DE SOS,"42.7733893717,1.51114862986",09
09134,GESTIES,09220,"",GESTIES,"42.7184954311,1.58490734862",09
09222,ORUS,09220,"",ORUS,"42.7941338895,1.51226852239",09
09295,SIGUER,09220,"",SIGUER,"42.7082898185,1.55315444474",09
09030,AUZAT,09220,"",AUZAT,"42.7023538618,1.44304412674",09
09162,LERCOUL,09220,"",LERCOUL,"42.7098891708,1.52802126242",09
09334,VAL DE SOS,09220,GOULIER,VAL DE SOS,"42.7733893717,1.51114862986",09
09334,VAL DE SOS,09220,SEM,VAL DE SOS,"42.7733893717,1.51114862986",09
09184,MAUVEZIN DE STE CROIX,09230,"",MAUVEZIN DE STE CROIX,"43.0768014168,1.23243008757",09
09198,MONTARDIT,09230,"",MONTARDIT,"43.0695601112,1.18585733449",09
09313,TOURTOUSE,09230,"",TOURTOUSE,"43.090555845,1.13719287262",09
09046,BEDEILLE,09230,"",BEDEILLE,"43.0834902757,1.10102979799",09
09098,CONTRAZY,09230,"",CONTRAZY,"43.0578787696,1.20695998398",09
09257,STE CROIX VOLVESTRE,09230,"",STE CROIX VOLVESTRE,"43.1197309589,1.17100553891",09
09094,CERIZOLS,09230,"",CERIZOLS,"43.1195647903,1.06738869925",09
09120,FABAS,09230,"",FABAS,"43.1194009842,1.11405257208",09
09158,LASSERRE,09230,"",LASSERRE,"43.0766218333,1.16412918224",09
09033,BAGERT,09230,"",BAGERT,"43.07935173,1.07008338409",09
09037,BARJAC,09230,"",BARJAC,"43.062297676,1.13524619399",09
09190,MERIGON,09230,"",MERIGON,"43.0906597398,1.20465385881",09
09001,AIGUES JUNTES,09240,"",AIGUES JUNTES,"43.0506179616,1.47151123009",09
09071,CADARCET,09240,"",CADARCET,"43.0136914773,1.50207192139",09
09108,DURBAN SUR ARIZE,09240,"",DURBAN SUR ARIZE,"43.0204997035,1.34729463737",09
09154,LARBONT,09240,"",LARBONT,"42.9931704458,1.40017931392",09
09212,MONTSERON,09240,"",MONTSERON,"43.0208884939,1.31655733885",09
09292,SENTENAC DE SEROU,09240,"",SENTENAC DE SEROU,"42.9454493638,1.3950868349",09
09196,MONTAGAGNE,09240,"",MONTAGAGNE,"42.9638469564,1.41313214864",09
09203,MONTELS,09240,"",MONTELS,"43.0059500308,1.46985998541",09
09304,SUZAN,09240,"",SUZAN,"43.0294117749,1.43489468125",09
09007,ALLIERES,09240,"",ALLIERES,"43.0385438599,1.36390734959",09
09009,ALZEN,09240,"",ALZEN,"42.9813926821,1.45571678885",09
09042,LA BASTIDE DE SEROU,09240,"",LA BASTIDE DE SEROU,"43.0242795037,1.42677885373",09
09216,NESCUS,09240,"",NESCUS,"42.9917806971,1.43531153938",09
09171,LORDAT,09250,"",LORDAT,"42.7985041105,1.78455165815",09
09031,AXIAT,09250,"",AXIAT,"42.7997046069,1.76100321573",09
09087,CAUSSOU,09250,"",CAUSSOU,"42.7721552831,1.82193324504",09
09287,SENCONAC,09250,"",SENCONAC,"42.8128619696,1.71656632425",09
09318,UNAC,09250,"",UNAC,"42.7587499994,1.77948818668",09
09330,VERNAUX,09250,"",VERNAUX,"42.786305834,1.78239713936",09
09088,CAYCHAX,09250,"",CAYCHAX,"42.8074176311,1.72818525568",09
09176,LUZENAC,09250,"",LUZENAC,"42.7200086673,1.74308334552",09
09012,APPY,09250,"",APPY,"42.8035768143,1.74201642035",09
09053,BESTIAC,09250,"",BESTIAC,"42.786687605,1.80050215253",09
09131,GARANOU,09250,"",GARANOU,"42.7646194319,1.74523092663",09
09185,MAZERES,09270,"",MAZERES,"43.2305454388,1.67905538155",09
09073,CAMARADE,09290,"",CAMARADE,"43.0693773441,1.27737161361",09
09127,GABRE,09290,"",GABRE,"43.0659024827,1.42088834338",09
09181,LE MAS D AZIL,09290,"",LE MAS D AZIL,"43.0692744925,1.34937176896",09
09142,ILHAT,09300,"",ILHAT,"42.9512575133,1.7851302515",09
09262,ST JEAN D AIGUES VIVES,09300,"",ST JEAN D AIGUES VIVES,"42.9189081448,1.87680686803",09
09003,L AIGUILLON,09300,"",L AIGUILLON,"42.9097070011,1.90052351136",09
09165,LESPARROU,09300,"",LESPARROU,"42.9276359247,1.93926031529",09
09336,VILLENEUVE D OLMES,09300,"",VILLENEUVE D OLMES,"42.9114883664,1.82063042142",09
09126,FREYCHENET,09300,"",FREYCHENET,"42.8918256148,1.73000481921",09
09160,LAVELANET,09300,"",LAVELANET,"42.9336867312,1.84586953504",09
09215,NALZEN,09300,"",NALZEN,"42.9192383655,1.74790658512",09
09242,RAISSAC,09300,"",RAISSAC,"42.9416681862,1.81553522822",09
09250,ROQUEFORT LES CASCADES,09300,"",ROQUEFORT LES CASCADES,"42.9610533574,1.74338927244",09
09125,FOUGAX ET BARRINEUF,09300,"",FOUGAX ET BARRINEUF,"42.8725013217,1.89849774718",09
09211,MONTSEGUR,09300,"",MONTSEGUR,"42.8427100582,1.82683539568",09
09227,PEREILLE,09300,"",PEREILLE,"42.9291256621,1.80848741794",09
09281,SAUTEL,09300,"",SAUTEL,"42.9679030208,1.81630442967",09
09047,BELESTA,09300,"",BELESTA,"42.8934707761,1.95274389658",09
09051,BENAIX,09300,"",BENAIX,"42.895006557,1.85092848655",09
09080,CARLA DE ROQUEFORT,09300,"",CARLA DE ROQUEFORT,"42.9751735118,1.762010526",09
09106,DREUILHE,09300,"",DREUILHE,"42.9440531861,1.87119790216",09
09166,LEYCHERT,09300,"",LEYCHERT,"42.9461349991,1.72568604456",09
09168,LIEURAC,09300,"",LIEURAC,"42.9850209725,1.79078001145",09
09206,MONTFERRIER,09300,"",MONTFERRIER,"42.8659061967,1.77079235235",09
09249,ROQUEFIXADE,09300,"",ROQUEFIXADE,"42.9332936149,1.76440291493",09
09024,ASTON,09310,"",ASTON,"42.680832026,1.65945312513",09
09070,LES CABANNES,09310,"",LES CABANNES,"42.7860666312,1.68644152228",09
09159,LASSUR,09310,"",LASSUR,"42.7411070071,1.71830324497",09
09320,URS,09310,"",URS,"42.778113198,1.73489746587",09
09296,AULOS SINSAT,09310,SINSAT,AULOS SINSAT,"42.8010692971,1.66015755913",09
09326,VEBRE,09310,"",VEBRE,"42.7696976304,1.71781381664",09
09064,BOUAN,09310,"",BOUAN,"42.7934480459,1.644027623",09
09096,CHATEAU VERDUN,09310,"",CHATEAU VERDUN,"42.7815593895,1.67722786249",09
09155,LARCAT,09310,"",LARCAT,"42.7686691724,1.64646916937",09
09156,LARNAT,09310,"",LARNAT,"42.7968380129,1.62850019482",09
09226,PECH,09310,"",PECH,"42.7627973715,1.68798310232",09
09004,ALBIES,09310,"",ALBIES,"42.7544533927,1.69800818291",09
09296,AULOS SINSAT,09310,AULOS,AULOS SINSAT,"42.8010692971,1.66015755913",09
09328,VERDUN,09310,"",VERDUN,"42.8060735388,1.69239160264",09
09005,ALEU,09320,"",ALEU,"42.893742098,1.26749393485",09
09065,BOUSSENAC,09320,"",BOUSSENAC,"42.9078454205,1.39109839522",09
09231,LE PORT,09320,"",LE PORT,"42.8356989476,1.38584993584",09
09057,BIERT,09320,"",BIERT,"42.9046164394,1.3087912454",09
09182,MASSAT,09320,"",MASSAT,"42.8756880579,1.37725705929",09
09301,SOULAN,09320,"",SOULAN,"42.9162917459,1.2434207",09
09207,MONTGAILLARD,09330,"",MONTGAILLARD,"42.9377639768,1.64370144319",09
09332,VERNIOLLE,09340,"",VERNIOLLE,"43.0809118963,1.6610092477",09
09310,THOUARS SUR ARIZE,09350,"",THOUARS SUR ARIZE,"43.1819071244,1.23707299493",09
09084,CASTEX,09350,"",CASTEX,"43.1657585272,1.31957552098",09
09061,LES BORDES SUR ARIZE,09350,"",LES BORDES SUR ARIZE,"43.1130459282,1.36643495416",09
09075,CAMPAGNE SUR ARIZE,09350,"",CAMPAGNE SUR ARIZE,"43.1197500573,1.32148049798",09
09172,LOUBAUT,09350,"",LOUBAUT,"43.1881252111,1.28310345305",09
09186,MERAS,09350,"",MERAS,"43.1823470835,1.3078528703",09
09205,MONTFA,09350,"",MONTFA,"43.1005107546,1.28811198649",09
09253,SABARAT,09350,"",SABARAT,"43.0975088252,1.39998085844",09
09038,LA BASTIDE DE BESPLAS,09350,"",LA BASTIDE DE BESPLAS,"43.1691827843,1.27411323859",09
09105,DAUMAZAN SUR ARIZE,09350,"",DAUMAZAN SUR ARIZE,"43.1445751789,1.30386151934",09
09123,FORNEX,09350,"",FORNEX,"43.1641429511,1.24167256274",09
09139,L HOSPITALET PRES L ANDORRE,09390,"",L HOSPITALET PRES L ANDORRE,"42.595464483,1.7777228207",09
09217,NIAUX,09400,"",NIAUX,"42.8161799796,1.59941091068",09
09303,SURBA,09400,"",SURBA,"42.8596289181,1.5816290081",09
09006,ALLIAT,09400,"",ALLIAT,"42.8159020056,1.58114167435",09
09045,BEDEILHAC ET AYNAT,09400,"",BEDEILHAC ET AYNAT,"42.8795852019,1.56719798954",09
09188,MERCUS GARRABET,09400,"",MERCUS GARRABET,"42.8795171828,1.6442180232",09
09280,SAURAT,09400,PRAT COMMUNAL,SAURAT,"42.883738441,1.50479848751",09
09306,TARASCON SUR ARIEGE,09400,BANAT,TARASCON SUR ARIEGE,"42.8461514685,1.59648461871",09
09321,USSAT,09400,"",USSAT,"42.8339319836,1.62186318062",09
09015,ARIGNAC,09400,"",ARIGNAC,"42.8760950162,1.5950781123",09
09016,ARNAVE,09400,"",ARNAVE,"42.8522962517,1.64611606147",09
09077,CAPOULET ET JUNAC,09400,"",CAPOULET ET JUNAC,"42.7919607747,1.57570997337",09
09092,CAZENAVE SERRES ET ALLENS,09400,"",CAZENAVE SERRES ET ALLENS,"42.8420776047,1.6911129703",09
09133,GENAT,09400,"",GENAT,"42.828781368,1.56589342437",09
09152,LAPEGE,09400,"",LAPEGE,"42.8044576552,1.55503910056",09
09188,MERCUS GARRABET,09400,AMPLAING,MERCUS GARRABET,"42.8795171828,1.6442180232",09
09221,ORNOLAC USSAT LES BAINS,09400,"",ORNOLAC USSAT LES BAINS,"42.822281281,1.64644484913",09
09192,MIGLOS,09400,"",MIGLOS,"42.7798466891,1.60572144685",09
09241,RABAT LES TROIS SEIGNEURS,09400,"",RABAT LES TROIS SEIGNEURS,"42.8457065317,1.49314286744",09
09058,BOMPAS,09400,"",BOMPAS,"42.8628959409,1.61987890527",09
09136,GOURBIT,09400,"",GOURBIT,"42.828206908,1.51547643918",09
09240,QUIE,09400,"",QUIE,"42.8425853909,1.58955333024",09
09280,SAURAT,09400,"",SAURAT,"42.883738441,1.50479848751",09
09306,TARASCON SUR ARIEGE,09400,"",TARASCON SUR ARIEGE,"42.8461514685,1.59648461871",09
09082,CASTELNAU DURBAN,09420,"",CASTELNAU DURBAN,"42.9928317992,1.33850962777",09
09097,CLERMONT,09420,"",CLERMONT,"43.0372197049,1.29061556438",09
09164,LESCURE,09420,"",LESCURE,"43.0086403307,1.24160413045",09
09246,RIMONT,09420,"",RIMONT,"42.9878381325,1.28379661881",09
09118,ESPLAS DE SEROU,09420,"",ESPLAS DE SEROU,"42.9593666989,1.35387826212",09
09193,MIJANES,09460,"",MIJANES,"42.7102290438,2.01220690511",09
09239,QUERIGUT,09460,"",QUERIGUT,"42.6833720456,2.11436748471",09
09078,CARCANIERES,09460,"",CARCANIERES,"42.7083661653,2.12368180993",09
09230,LE PLA,09460,"",LE PLA,"42.6879125968,2.05616287931",09
09252,ROUZE,09460,"",ROUZE,"42.740259004,2.07130727473",09
09020,ARTIGUES,09460,"",ARTIGUES,"42.6901417235,2.03778896431",09
09237,LE PUCH,09460,"",LE PUCH,"42.7207669696,2.09926724082",09
09052,BESSET,09500,"",BESSET,"43.072738948,1.84596031443",09
09074,CAMON,09500,"",CAMON,"43.021523452,1.96173407084",09
09244,RIEUCROS,09500,"",RIEUCROS,"43.0760375517,1.76327077527",09
09266,ST JULIEN DE GRAS CAPOU,09500,"",ST JULIEN DE GRAS CAPOU,"43.0367157947,1.85651898742",09
09341,VIVIES,09500,"",VIVIES,"43.0609822099,1.77874541747",09
09039,LA BASTIDE DE BOUSIGNAC,09500,"",LA BASTIDE DE BOUSIGNAC,"43.0585487701,1.88443383803",09
09251,ROUMENGOUX,09500,"",ROUMENGOUX,"43.0761211234,1.92438263558",09
09260,STE FOI,09500,"",STE FOI,"43.1257603127,1.9172086969",09
09309,TEILHET,09500,"",TEILHET,"43.0973378632,1.78252133871",09
09316,TROYE D ARIEGE,09500,"",TROYE D ARIEGE,"43.0211388767,1.88727210169",09
09153,LAPENNE,09500,"",LAPENNE,"43.1445048252,1.77562717427",09
09180,MANSES,09500,"",MANSES,"43.1073463894,1.8140686681",09
09259,ST FELIX DE TOURNEGAT,09500,"",ST FELIX DE TOURNEGAT,"43.1236879845,1.75631301429",09
09089,CAZALS DES BAYLES,09500,"",CAZALS DES BAYLES,"43.0932624655,1.93968174187",09
09150,LAGARDE,09500,"",LAGARDE,"43.0463308145,1.93595085091",09
09178,MALEGOUDE,09500,"",MALEGOUDE,"43.1120592505,1.93343728109",09
09213,MOULIN NEUF,09500,"",MOULIN NEUF,"43.072355696,1.94815938033",09
09314,TOURTROL,09500,"",TOURTROL,"43.0689607654,1.79942821361",09
09323,VALS,09500,"",VALS,"43.1015841649,1.75587607399",09
09102,COUTENS,09500,"",COUTENS,"43.0675702569,1.82251157352",09
09194,MIREPOIX,09500,"",MIREPOIX,"43.1093995072,1.86916991814",09
09274,ST QUENTIN LA TOUR,09500,"",ST QUENTIN LA TOUR,"43.0310774856,1.90668418489",09
09048,BELLOC,09600,"",BELLOC,"43.0072443769,1.93332486097",09
09161,LERAN,09600,"",LERAN,"42.9847156991,1.91842200411",09
09002,AIGUES VIVES,09600,"",AIGUES VIVES,"43.0006575328,1.87695638902",09
09107,DUN,09600,MERVIEL,DUN,"43.0256431764,1.79296928754",09
09169,LIMBRASSAC,09600,"",LIMBRASSAC,"43.0110104704,1.84353239924",09
09305,TABRE,09600,"",TABRE,"42.9887730653,1.85527536591",09
09107,DUN,09600,"",DUN,"43.0256431764,1.79296928754",09
09157,LAROQUE D OLMES,09600,"",LAROQUE D OLMES,"42.9675623246,1.87181602964",09
09233,PRADETTES,09600,"",PRADETTES,"42.9912311784,1.82115951779",09
09107,DUN,09600,ENGRAVIES,DUN,"43.0256431764,1.79296928754",09
09115,ESCLAGNE,09600,"",ESCLAGNE,"42.9809223416,1.8433667162",09
09043,LA BASTIDE SUR L HERS,09600,"",LA BASTIDE SUR L HERS,"42.9509022615,1.89982042742",09
09107,DUN,09600,SENESSE DE SENABUGUE,DUN,"43.0256431764,1.79296928754",09
09200,MONTBEL,09600,"",MONTBEL,"42.9784689513,1.96705977285",09
09229,LE PEYRAT,09600,"",LE PEYRAT,"42.9558799437,1.92773507045",09
09243,REGAT,09600,"",REGAT,"42.9885315709,1.88732041565",09
09067,BRIE,09700,"",BRIE,"43.2070860138,1.51654093771",09
09076,CANTE,09700,"",CANTE,"43.2487009717,1.52354253407",09
09040,LA BASTIDE DE LORDAT,09700,"",LA BASTIDE DE LORDAT,"43.1401849075,1.71514606106",09
09132,GAUDIES,09700,"",GAUDIES,"43.173172647,1.73046105986",09
09146,JUSTINIAC,09700,"",JUSTINIAC,"43.2144559342,1.48880175894",09
09170,LISSAC,09700,"",LISSAC,"43.267238666,1.51045674353",09
09275,ST QUIRC,09700,"",ST QUIRC,"43.2790165591,1.50232499606",09
09315,TREMOULET,09700,"",TREMOULET,"43.1581445353,1.71715487166",09
09147,LABATUT,09700,"",LABATUT,"43.2621796954,1.521626119",09
09282,SAVERDUN,09700,"",SAVERDUN,"43.2265667321,1.57373634569",09
09331,LE VERNET,09700,"",LE VERNET,"43.1871732316,1.60423543704",09
09117,ESPLAS,09700,"",ESPLAS,"43.1866045103,1.4996220667",09
09199,MONTAUT,09700,"",MONTAUT,"43.186244822,1.65640135229",09
09018,ARROUT,09800,"",ARROUT,"42.9475606635,1.01996413494",09
09026,AUDRESSEIN,09800,"",AUDRESSEIN,"42.9305094861,1.02016808143",09
09027,AUGIREIN,09800,"",AUGIREIN,"42.9108818851,0.916808840124",09
09085,CASTILLON EN COUSERANS,09800,"",CASTILLON EN COUSERANS,"42.9165658331,1.05571963783",09
09263,ST JEAN DU CASTILLONNAIS,09800,"",ST JEAN DU CASTILLONNAIS,"42.9521955213,0.928566795359",09
09297,SOR,09800,"",SOR,"42.9194982505,1.01182252209",09
09062,BORDES UCHENTEIN,09800,UCHENTEIN,BORDES UCHENTEIN,"42.8335034576,1.03424218178",09
09279,SALSEIN,09800,"",SALSEIN,"42.9042685919,1.00165723674",09
09290,SENTEIN,09800,"",SENTEIN,"42.8358878297,0.920341995173",09
09335,VILLENEUVE,09800,"",VILLENEUVE,"42.9501020691,0.983231865255",09
09011,ANTRAS,09800,"",ANTRAS,"42.8732630887,0.901092072285",09
09059,BONAC IRAZEIN,09800,"",BONAC IRAZEIN,"42.840844647,0.982612922888",09
09062,BORDES UCHENTEIN,09800,LES BORDES SUR LEZ,BORDES UCHENTEIN,"42.8335034576,1.03424218178",09
09111,ENGOMER,09800,"",ENGOMER,"42.9396656596,1.06331255023",09
09014,ARGEIN,09800,"",ARGEIN,"42.924142227,0.990874865954",09
09025,AUCAZEIN,09800,"",AUCAZEIN,"42.9208994328,0.966291342849",09
09034,BALACET,09800,"",BALACET,"42.8882588426,0.983446901785",09
09035,BALAGUERES,09800,"",BALAGUERES,"42.9673311242,1.0176138943",09
09129,GALEY,09800,"",GALEY,"42.9459014431,0.901835208774",09
